osmid,x,y
5987844583,78.103922,30.290799
5987844888,78.1034894,30.2920126
5987844891,78.1035458,30.2909214
5987844896,78.1030005,30.292846
5987844899,78.102471,30.2930492
5987844903,78.1021848,30.2934768
5987844904,78.1020052,30.2932128
5987844905,78.1026306,30.2932164
5987844908,78.1015674,30.2934162
5987844909,78.101539,30.2928208
5987844910,78.1028344,30.2957915
5987844913,78.1027376,30.2967296
5987844914,78.1022454,30.2960979
5987844915,78.1020165,30.2957533
5987844916,78.1025013,30.29545
5987844919,78.1009778,30.2963231
5987844920,78.1009027,30.2954917
5987844921,78.1013775,30.2959595
5987844922,78.1010154,30.2956075
5987844923,78.1005192,30.2959943
5987844924,78.1007177,30.2958437
5987844927,78.0994463,30.2945028
5987844928,78.1012541,30.2958275
5987844930,78.1019568,30.2949706
5987844931,78.1018415,30.2953875
5987844933,78.1007606,30.2938937
5987844940,78.1016964,30.2941242
5987844943,78.1031397,30.2949892
5987844945,78.1035999,30.2959891
5987844947,78.102137,30.2944603
5987844948,78.1013533,30.2948456
5987844949,78.102289,30.2943689
5987844951,78.1007123,30.2929245
5987844952,78.1009725,30.2931966
5987844953,78.1012595,30.293016
5987844954,78.1020437,30.294031
5987844960,78.103986,30.2956446
5987857117,78.1003936,30.2856049
5987857118,78.0985898,30.2866829
5987857119,78.0988647,30.2864959
5987857120,78.0989833,30.2857025
5987857125,78.0994145,30.2862288
5987857127,78.1015219,30.2873574
5987857129,78.1018559,30.2879147
5987857130,78.1022899,30.2875516
5987857131,78.1015324,30.2882165
5987857132,78.0998771,30.2886461
5987857133,78.1002941,30.2884223
5987857134,78.0988428,30.2878558
5987857135,78.0992287,30.2876371
5987857136,78.0987029,30.287574
5987857137,78.0990025,30.2873476
5987857138,78.0995018,30.2868681
5987857141,78.0988879,30.2872055
5987857148,78.100298,30.2873223
5987857149,78.0996591,30.2882759
5987857150,78.1000592,30.288073
5987857151,78.0999052,30.2878647
5987857157,78.1007473,30.2896096
5987857158,78.1006257,30.2889584
5987857159,78.1012773,30.2884221
5987857160,78.1018922,30.2898216
5987857161,78.1022219,30.289609
5987857163,78.1020014,30.2892745
5987857165,78.0997342,30.2920224
5987857167,78.0999931,30.2914789
5987857168,78.1004935,30.2911255
5987857169,78.1001785,30.2906481
5987857170,78.1002376,30.2913056
5987857171,78.0999105,30.2908175
5987857172,78.1006969,30.2902945
5987857173,78.1017392,30.2910482
5987857174,78.1013236,30.2905796
5987857175,78.1020865,30.2908073
5987857176,78.102665,30.2902477
5987857180,78.1003258,30.2920133
5987857181,78.1006171,30.2923046
5987857182,78.1010363,30.2920067
5987857184,78.1002487,30.2925614
5987857886,78.0999661,30.2922703
5987857887,78.0994114,30.2926246
5987857888,78.0999273,30.2922303
5987857889,78.0996796,30.2928724
5987857890,78.1001845,30.2924952
5987857891,78.1006546,30.2929801
5987857894,78.1007596,30.2909443
5987857895,78.101658,30.2903566
5987857896,78.1023972,30.289919
5987870452,78.0974965,30.2906859
5987870454,78.0981928,30.2906076
5987870458,78.0974737,30.2898919
5987870459,78.0984297,30.2900404
5987870462,78.0978687,30.2896268
5987870463,78.0976594,30.2891732
5987870464,78.0970537,30.2896042
5987870465,78.0973887,30.2899469
5987870466,78.0984155,30.2884962
5987870472,78.0970377,30.2901742
5987870473,78.0961821,30.2906907
5987870474,78.0965374,30.2853104
5987870476,78.0971564,30.286299
5987870477,78.0958065,30.2846364
5987870478,78.0953386,30.2848618
5987870479,78.0973896,30.2816888
5987870480,78.096878,30.2819616
5987870481,78.0969653,30.2820956
5987870483,78.0963742,30.281987
5987870484,78.0977001,30.2848871
5987870686,78.097626,30.2852271
5987870689,78.0972761,30.2847315
5987870690,78.0981454,30.2838999
5987870692,78.0980917,30.2844708
5987870693,78.0977482,30.2834976
5987870695,78.0971205,30.2825638
5987870696,78.0977866,30.2819904
5987870698,78.0975121,30.283431
5987870700,78.0979577,30.2824731
5987870701,78.0974555,30.2827602
5987870702,78.0999074,30.28171
5987870709,78.0972442,30.2824939
5987870711,78.0966637,30.2828087
5987870713,78.0958143,30.2831949
5987870714,78.0962089,30.2835061
5987870715,78.0961084,30.2833496
5987870716,78.096387,30.2831962
5987870721,78.0976873,30.2839634
5987870722,78.098403,30.2833536
5987870724,78.0973904,30.2845121
5987870726,78.0977362,30.2845046
5987870728,78.0982183,30.2845918
5987870732,78.0987586,30.2852036
5987870733,78.0992154,30.2838383
5987870738,78.1033382,30.2819791
5987870744,78.1023645,30.2830517
5987870746,78.1018936,30.2832194
5987870751,78.1005746,30.2836121
5987870754,78.0997119,30.2841949
5988714912,78.0414825,30.3212837
5992736993,78.0769742,30.2858183
5992736995,78.0780317,30.284756
5992736997,78.0780951,30.2842374
5992737000,78.0781355,30.2853755
5992737001,78.0787782,30.2834916
5992737002,78.0777912,30.28405
5992737003,78.0783494,30.2832917
5992737004,78.0785082,30.2831473
5992737005,78.0776897,30.2829158
5992737006,78.0783498,30.2817145
5992737007,78.0791743,30.2816941
5992737011,78.0800691,30.2812849
5992737012,78.0790526,30.2816994
5992737014,78.0793975,30.2823545
5992737015,78.0795503,30.2827698
5992755687,78.0828078,30.2822523
5992755692,78.0821462,30.2810738
5992755694,78.0818118,30.2811477
5992755695,78.0814907,30.281258
5992755698,78.0807939,30.2803806
5992755699,78.0815043,30.2803837
5994917560,78.0731226,30.2890115
5994917562,78.0711138,30.2902583
5994917563,78.0705732,30.2897584
5994917564,78.0721739,30.2890023
5994917566,78.0729592,30.2898728
5994917568,78.0718089,30.2913019
5994917570,78.0727069,30.2906953
5994917571,78.0734201,30.2912509
5994917572,78.0729538,30.2918441
5994917573,78.0723747,30.2926686
5994917574,78.0777976,30.2922854
5994917575,78.0769101,30.2923739
5994917578,78.0750058,30.293808
5994917579,78.072597,30.2932766
5994917580,78.0733343,30.2952335
5994917581,78.0721815,30.2949608
5994917582,78.0704029,30.2931111
5994917584,78.070671,30.2932864
5994919085,78.0706811,30.2946622
5994919086,78.0706662,30.2950957
5994919087,78.0713466,30.2961274
5994919088,78.0711325,30.2969224
5994919089,78.0707021,30.2980719
5994919138,78.1099166,30.2835281
5994919164,78.1099678,30.2829016
5994919166,78.1080857,30.283483
5994919167,78.1089988,30.2876556
5994919169,78.1093824,30.2869586
5994919175,78.1078309,30.2887568
5994919176,78.1067178,30.2891992
5994927324,78.0724391,30.2818222
5994927327,78.0720216,30.2820268
5994927328,78.0752056,30.2828033
5994927329,78.0749293,30.2830091
5994927330,78.0752461,30.2832834
5994927331,78.0747578,30.2836252
5994927334,78.0728408,30.2826288
5994927335,78.0740799,30.2847357
5994927336,78.0738805,30.2836868
5994927337,78.0734266,30.2840208
5994927338,78.0726561,30.2846115
5994927339,78.0729339,30.2844013
5994927340,78.0705346,30.2833244
5994927343,78.0697431,30.2847477
5994927344,78.0693489,30.2843837
5994927345,78.0707866,30.2856371
5994927346,78.0694215,30.2867508
5994927347,78.0696413,30.2865364
5994927348,78.0694254,30.2864058
5994927351,78.0693134,30.2870702
5994927352,78.0687389,30.2865918
5994927355,78.0671044,30.2877487
5994927356,78.067823,30.2870846
5994927357,78.0685526,30.2864106
5994927359,78.0682512,30.2859419
5994927361,78.0667014,30.2872648
6054093900,78.1194291,30.2449584
6054093904,78.1162358,30.2456077
6054093905,78.1177068,30.2445863
6054093907,78.119853,30.2446575
6054093909,78.1216522,30.2436112
6110984860,78.1946568,30.2230029
6273593018,78.0009799,30.3213308
6273593019,78.0033504,30.3212705
6273593026,77.9990172,30.3206877
6273593058,78.0025873,30.3181025
6273593059,78.0014608,30.3169918
6273593060,78.0020103,30.3175525
6273593063,78.001578,30.3162147
6273593065,78.0005843,30.3161795
6273593066,78.0010997,30.31577
6273593067,78.0019614,30.3165712
6273593071,78.0024227,30.314573
6273593072,78.0027291,30.3149296
6273593077,78.0017868,30.3186554
6369924401,78.0437357,30.3149624
6369924422,78.0420417,30.3241142
6369924423,78.0418839,30.3240821
6417004020,78.0678955,30.3017503
6417004026,78.2768159,30.0682926
6417030831,78.2857631,30.0981403
6417030832,78.2848436,30.0982167
6417032099,78.2590091,30.0529791
6668989058,78.0523782,30.2978209
6668989059,78.0530551,30.2973725
6668989060,78.052781,30.2969677
6668989061,78.0510405,30.2983651
6668989062,78.0515261,30.2979847
6668989063,78.0511798,30.2985753
6668989064,78.0518296,30.2981157
6668989065,78.0506843,30.2979718
6668989066,78.0511898,30.2975827
6668989067,78.0517544,30.2977796
6668989068,78.0516263,30.2970165
6668989069,78.052345,30.296463
6668989070,78.0524388,30.2966822
6668989071,78.052581,30.296631
6668989072,78.0534553,30.2960396
6668989073,78.0528476,30.296037
6668989074,78.0529989,30.2967109
6668989075,78.0536829,30.2962608
6668989076,78.0537038,30.2962811
6668989077,78.0543544,30.2958691
6668989080,78.0536784,30.295326
6668989081,78.0538473,30.2954824
6668989082,78.0542199,30.2952316
6668989083,78.0544023,30.2953919
6668989084,78.0540165,30.295673
6668999686,78.0535201,30.2951585
6668999687,78.052548,30.2932146
6668999689,78.0516855,30.2929007
6668999690,78.0519841,30.2927454
6668999692,78.0503377,30.2946233
6669008607,78.0494332,30.2917428
6669008608,78.0486667,30.2907938
6669008609,78.0497946,30.2922077
6669008610,78.0502396,30.2919317
6669008611,78.0494479,30.2923817
6669008616,78.0503686,30.2935116
6669008617,78.0493339,30.2924109
6669008626,78.0481497,30.2938381
6669008628,78.0474222,30.293082
6669008631,78.0471545,30.2939007
6669008633,78.0469566,30.2919502
6669008634,78.0474624,30.29254
6669008636,78.0471124,30.2930663
6669008641,78.047755,30.2912109
6669008642,78.0485433,30.2925128
6669008643,78.047787,30.2915963
6669008644,78.0482952,30.291272
6669008645,78.0483328,30.2922355
6669008646,78.0486962,30.2919877
6669008647,78.0476468,30.2929366
6669008648,78.0480429,30.2933824
6669008649,78.0471044,30.29465
6669008651,78.0467369,30.2941809
6669008653,78.0470415,30.2940114
6669008656,78.0462098,30.29339
6669008660,78.0453048,30.292434
6669008661,78.0449304,30.2929715
6669008662,78.0454735,30.2926037
6669008663,78.0455258,30.2933065
6669008665,78.0457773,30.2929094
6669008666,78.0458745,30.2936615
6669008668,78.045314,30.2937477
6669008671,78.0445043,30.2942588
6669008672,78.0441594,30.2934816
6669008676,78.0431579,30.2948224
6669008679,78.0443251,30.295113
6669008680,78.0448751,30.294648
6669008681,78.0453333,30.2956432
6669008682,78.0452282,30.2951114
6669008683,78.0441325,30.2954777
6669019787,78.0438613,30.2958838
6669019789,78.0438301,30.2962899
6669019794,78.0420236,30.2966455
6669019796,78.0428325,30.2965987
6669019797,78.0426368,30.2967789
6669019798,78.0428865,30.2975466
6669019799,78.0433176,30.2971887
6669019800,78.0422889,30.2978304
6669019801,78.0428031,30.2974587
6669019802,78.0432393,30.2979258
6669019804,78.0437662,30.2984553
6669019805,78.0444516,30.2978745
6669019806,78.0441733,30.2988659
6669019808,78.0448986,30.2983055
6669019810,78.0434117,30.2987393
6669019811,78.0443395,30.299033
6669019812,78.0439061,30.2993369
6669019813,78.0448289,30.2995195
6669019814,78.0441336,30.3000925
6669019817,78.0454688,30.2989623
6669019818,78.0467425,30.2998967
6669019821,78.0459189,30.3006449
6669019822,78.0470126,30.3006849
6669019823,78.0469471,30.3009314
6669019824,78.046496,30.3012532
6669019825,78.047114,30.3012
6669019826,78.0467251,30.3014844
6669019827,78.0477664,30.3014914
6669019828,78.0471289,30.3018887
6669019829,78.0474995,30.3032015
6669019833,78.0461846,30.3020875
6669019834,78.0459229,30.3018943
6669019837,78.0444891,30.3012393
6669019838,78.0445671,30.3013162
6669019839,78.0441212,30.3016127
6669019840,78.0442994,30.3009127
6669019843,78.0430476,30.2998474
6669019846,78.0423588,30.2998621
6669019847,78.042179,30.2995985
6669019848,78.0432484,30.2999982
6669019850,78.0445828,30.3005811
6669019851,78.0463708,30.301526
6669019852,78.046568,30.3017159
6669019854,78.04652,30.3023632
6669019855,78.0473179,30.3021248
6669019856,78.0467879,30.3025873
6669019857,78.0464654,30.3023183
6669019860,78.0462251,30.3026484
6669034900,78.0426222,30.2984117
6669034902,78.0420453,30.2986396
6669034905,78.0417103,30.2988447
6669034906,78.0409684,30.2994466
6669034907,78.0413165,30.2986159
6669034910,78.0404334,30.2991297
6669034924,78.0408235,30.2983214
6669034927,78.0436271,30.2983075
6669034928,78.0443634,30.2977292
6669034929,78.0527923,30.2982259
6669034930,78.0532891,30.2987826
6669034932,78.0525249,30.2992072
6669034935,78.0531597,30.3041294
6669034937,78.0543157,30.3036784
6669034938,78.0530308,30.303924
6669034939,78.0524633,30.3041715
6669034940,78.0531728,30.3041467
6669034941,78.0528016,30.3043818
6669034942,78.0526281,30.3050166
6669034943,78.0521655,30.3044012
6669034944,78.0518836,30.3053854
6669034950,78.0483947,30.3059998
6669034951,78.0483018,30.3067864
6669034952,78.0469951,30.3072676
6669034953,78.04676,30.3068663
6669034954,78.0464143,30.3076048
6669034955,78.0389789,30.3053356
6669034958,78.0379955,30.3060023
6669034959,78.0382839,30.3064154
6669034960,78.0366438,30.304248
6669034961,78.0370973,30.3047686
6669034962,78.0369378,30.3045855
6669034968,78.037655,30.3044168
6669034972,78.0365678,30.3047411
6669034978,78.0368384,30.3063712
6669034979,78.0368708,30.30779
6669034980,78.0363275,30.306779
6669034981,78.0366697,30.3078699
6669034982,78.0361171,30.3068667
6669034983,78.037175,30.3076757
6669034984,78.0366289,30.3066618
6669039114,78.0422294,30.2900416
6669039118,78.0415173,30.2907382
6669039119,78.0408964,30.2912373
6669039120,78.0431936,30.2909613
6669039121,78.0425915,30.2913762
6669039122,78.0414331,30.2921268
6669039123,78.0406187,30.2929708
6669039130,78.0417131,30.2919518
6669039131,78.0445579,30.2902626
6669039134,78.0443527,30.2915398
6669039135,78.0436861,30.2919763
6669039136,78.0438857,30.2926182
6669039142,78.0453559,30.2916571
6669039145,78.0460958,30.2909654
6669039148,78.0470735,30.2896832
6669039149,78.0466142,30.2906849
6669039151,78.0472123,30.2908557
6669039157,78.046122,30.2898375
6669039159,78.0463378,30.2910738
6669039160,78.0454001,30.2915537
6669039164,78.0448626,30.2908877
6669039166,78.0424977,30.2937189
6669039167,78.0408145,30.293407
6669039168,78.0412137,30.2930571
6669039171,78.0395673,30.2892536
6669039173,78.0406809,30.2884456
6669039174,78.0395271,30.2888633
6669039176,78.0404985,30.288126
6669039177,78.0399294,30.2876173
6669039179,78.0405651,30.2871703
6669039180,78.0402732,30.2878435
6669039181,78.0407321,30.2874812
6669039182,78.0419706,30.2889189
6669046285,78.0373243,30.3081192
6669046286,78.0368641,30.3082909
6669046287,78.0366357,30.3078855
6669046288,78.0339967,30.30817
6669046291,78.0342779,30.3069832
6669046296,78.0330486,30.3115452
6669046304,78.0296202,30.3131017
6669046305,78.0271126,30.3168231
6669046312,78.0268724,30.3171496
6669078122,78.0996466,30.307803
6669078123,78.0993105,30.3080336
6669078124,78.1000097,30.3077825
6669078128,78.1004674,30.3077742
6669078135,78.1005863,30.3073108
6669078136,78.1012208,30.3043927
6669078143,78.1016455,30.3027659
6669078144,78.101727,30.3029969
6669078146,78.1012146,30.3026065
6669078158,78.0979964,30.3032328
6669078159,78.0981367,30.3031277
6669078165,78.0965497,30.3033575
6669078166,78.0981034,30.3023351
6669078168,78.0993152,30.3021114
6669078169,78.0978653,30.3000049
6669078187,78.0905491,30.3007104
6669078190,78.0914677,30.3002159
6669078191,78.0914634,30.2992111
6669078195,78.0806261,30.3038738
6669078201,78.0797618,30.3049384
6669078202,78.079681,30.3037573
6669078205,78.0802153,30.3030728
6669078209,78.0794055,30.3025291
6669078210,78.0804116,30.3023099
6669078211,78.0789782,30.3029853
6669078212,78.0791534,30.3033055
6669078217,78.0803829,30.3026161
6669078218,78.0798908,30.302775
6669078219,78.0802293,30.3027928
6669078220,78.0781577,30.3035325
6669078228,78.0811586,30.3022878
6669078229,78.0790194,30.3021377
6669078231,78.0793492,30.3020606
6669078239,78.0896105,30.3005112
6669094184,78.0417818,30.3005667
6669100919,78.0286819,30.3158248
6669100920,78.0288414,30.3156871
6669100924,78.0293717,30.3152043
6669100925,78.0261137,30.3111177
6669100926,78.0254361,30.3115007
6669100927,78.0253987,30.3111795
6669100928,78.0259489,30.3108948
6669100929,78.0253063,30.3109108
6669100930,78.0257788,30.310665
6669100931,78.0251845,30.3106655
6669100932,78.0256123,30.3104445
6669100933,78.0249702,30.3104747
6669100934,78.0254547,30.3102298
6669100935,78.0264543,30.3106051
6669100936,78.0279975,30.3112165
6669100939,78.0275773,30.3115385
6669100940,78.0297796,30.3132338
6669100943,78.0314506,30.3120523
6669100944,78.0298984,30.3133776
6669100949,78.0297402,30.3047986
6669100958,78.023623,30.3026346
